username,anora,conclave,the-brutalist,emilia-perez,nickel-boys,wicked-2024,maria-2024,oppenheimer-2023,poor-things-2023,the-holdovers,american-fiction,everything-everywhere-all-at-once,all-quiet-on-the-western-front-2022,the-fabelmans,the-banshees-of-inisherin,women-talking,top-gun-maverick,elvis-2022,coda-2021,the-power-of-the-dog,west-side-story-2021,dont-look-up-2021,king-richard,tick-tick-boom-2021,dune-2021,mank,nomadland,the-trial-of-the-chicago-7,borat-subsequent-moviefilm,promising-young-woman,palm-springs-2020,parasite-2019,1917,once-upon-a-time-in-hollywood,jojo-rabbit,green-book,roma-2018,black-panther,bohemian-rhapsody,eighth-grade,can-you-ever-forgive-me,the-favourite,cold-war-2018,the-shape-of-water,three-billboards-outside-ebbing-missouri,lady-bird,get-out-2017,call-me-by-your-name,dunkirk-2017,i-tonya,blade-runner-2049,moonlight-2016,la-la-land,hidden-figures,arrival-2016,lion,spotlight,the-big-short,the-revenant-2015,the-martian,mad-max-fury-road,birdman-or-the-unexpected-virtue-of-ignorance,boyhood,the-grand-budapest-hotel,the-imitation-game
tylot_lantern,,,,,,,,,,,,,,0.3,0.3,-1.05,1.65,,,,,,,,,-0.6,-0.6,,0.3,1.2,0.75,-0.6,,1.2,,,,,,,,,,,,,1.65,,,,,,1.65,,,,,,,,,,,-0.6,
missflo,1.48,1.48,1.48,-1.88,0.64,1.48,-0.2,1.48,1.48,1.06,0.64,1.48,0.64,1.48,1.48,0.64,1.48,0.64,0.64,1.48,1.06,,0.64,1.48,1.48,0.64,1.48,0.64,0.64,0.22,,,0.64,1.48,,,1.06,0.64,0.64,,,0.64,,,,1.48,1.48,,,,,,1.48,1.48,1.48,,,0.64,0.64,0.64,1.48,,,,
dialnfornick,1.25,0.22,0.73,-0.3,1.25,0.22,-0.3,1.25,0.73,0.22,0.22,0.22,-0.3,1.25,1.25,0.22,0.22,0.22,0.22,1.25,1.25,-0.3,-0.3,-0.81,0.22,-0.3,0.73,0.22,,-0.3,0.22,1.76,0.22,,0.22,-0.81,1.25,0.22,-2.36,0.73,0.73,2.28,,0.73,0.22,2.28,1.76,1.76,0.22,0.22,0.73,2.28,1.76,0.73,1.76,0.73,1.76,0.73,0.22,0.73,2.28,,,1.25,
popofett,1.5,1.0,0.01,1.0,-0.98,,1.0,1.0,,1.5,1.0,1.0,1.0,0.01,1.0,0.5,1.5,1.0,1.0,1.0,1.0,1.5,-0.49,1.0,1.99,1.5,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,0.01,,,,,,,,1.99,1.0,,,,,1.99,,,1.99,
teamgal,1.47,-0.02,1.47,1.47,1.96,-0.02,-0.02,1.47,1.47,1.47,,0.97,-0.02,-1.01,1.47,1.47,1.47,-1.5,-0.02,,0.97,-1.5,-0.02,0.48,-0.51,-0.51,1.96,-0.51,-1.01,1.47,0.48,1.96,-2.5,1.96,-2.5,-1.01,1.96,-1.01,0.48,-0.02,,1.47,1.96,0.97,0.97,1.96,1.47,-1.01,1.96,0.48,0.97,1.96,0.97,0.48,0.48,0.48,0.97,-1.01,-0.02,-0.02,0.97,0.97,-0.02,0.97,-1.01
namelessvero,0.34,-0.13,0.34,,-0.13,,,1.3,1.3,0.82,-0.13,0.34,0.34,0.34,0.34,,,,0.34,-0.61,,,,,,-1.09,0.82,0.82,,0.82,0.34,1.77,0.82,1.3,1.77,-0.13,1.77,,0.34,-0.13,0.82,1.3,0.82,0.34,0.82,-0.13,1.77,1.77,1.77,-0.13,,,,,,,,,,,,1.3,1.3,,
1godfella,,1.22,,,,,,0.67,,1.22,,0.11,,,,,0.11,,,,,,,,1.78,,,,,,0.67,0.11,1.78,,,0.67,,-1.56,,-1.0,,,,0.11,0.67,,1.22,,1.22,,2.33,,1.22,0.11,,,,,,,,,,,
marcissus,-0.15,-0.15,-0.15,-1.37,1.07,-0.15,,1.07,1.07,1.07,-0.15,-0.15,,,1.07,,1.07,-0.15,-1.37,-0.15,,-0.15,-0.15,-1.37,1.07,-1.37,-1.37,-1.37,,,-0.15,-0.15,-1.37,1.07,,-1.37,-1.37,,,,,-0.15,,,-0.15,-0.15,-0.15,1.07,-1.37,-0.15,-0.15,1.07,-0.15,,1.07,,-0.15,-0.15,-1.37,,-0.15,-0.15,-0.15,-0.15,
timbrayton,-0.65,-0.65,1.45,-0.65,-1.18,-1.18,0.93,0.4,-0.13,-0.13,0.4,-1.18,-0.13,1.45,0.93,-0.13,0.93,0.4,-1.18,1.45,0.4,-1.18,-0.65,-1.18,0.4,-0.13,-1.18,-1.18,-1.18,-0.65,0.4,1.45,0.93,1.45,-0.65,-1.71,1.45,0.93,-1.71,0.4,0.4,1.45,1.45,-0.65,-0.13,0.4,0.4,0.93,0.93,0.4,-0.13,0.4,0.93,-0.65,0.4,0.4,,,,,,,,1.98,
rdaniel55,1.29,0.79,0.79,,0.79,-0.2,,1.29,1.29,1.29,0.3,1.29,0.3,0.79,1.29,-0.2,0.79,0.79,-0.2,1.29,0.79,-0.2,0.3,0.3,,0.3,1.78,0.79,0.3,0.79,0.79,1.29,0.79,1.29,1.29,0.3,,0.79,-0.2,0.79,-0.2,0.79,,0.3,,1.29,1.29,1.29,0.79,0.79,1.29,0.3,-0.2,,0.79,,0.79,0.79,0.3,0.79,1.29,0.79,0.79,-0.2,0.79
ironicmajesty,,2.37,,,,1.0,,,1.0,1.68,1.68,1.0,1.68,,,,,1.0,1.68,0.32,1.0,-0.37,1.0,0.32,1.68,,1.68,,,1.0,,,,,1.0,1.0,1.0,0.32,,,,1.0,,1.68,,,,,,,,1.0,,,,,2.37,1.68,1.0,,1.68,,,,
filmspotting,1.17,-0.62,1.17,-0.02,0.57,-1.21,-0.02,1.17,0.57,1.17,-0.62,-0.02,0.57,0.57,1.17,-1.81,-0.62,-0.02,-1.21,1.17,-0.02,-1.21,-0.62,0.57,-0.62,0.57,,-0.62,,,-0.62,1.17,-1.21,1.17,-0.02,-1.81,1.17,-0.02,-1.81,-0.02,0.57,0.57,-0.02,0.57,0.57,1.17,0.57,0.57,1.17,-0.02,-1.21,0.57,0.57,-0.02,0.57,-0.02,-0.02,,-1.21,0.57,0.57,-1.81,1.76,,-1.21
ralfmakesmovies,1.53,0.44,1.17,-1.73,0.8,,,1.53,1.53,1.17,0.44,,0.44,1.17,1.17,,1.17,,0.8,,1.17,-0.28,,,,,,,0.8,,,,0.44,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hbarletto242,1.26,1.79,1.26,-1.89,1.79,1.26,0.21,0.21,1.79,1.79,0.74,1.79,1.79,1.26,1.26,0.74,1.26,1.79,0.74,1.79,0.21,0.74,,0.74,0.21,0.21,-0.32,,,1.26,0.74,1.79,1.79,0.74,1.79,0.21,,0.74,,0.74,,,,1.26,1.79,1.26,1.26,1.79,0.74,1.26,-0.32,1.26,,,,,0.74,,,,,1.26,0.74,1.26,
oliviaolive,,,-1.54,,1.63,-0.75,,1.63,0.05,,,1.63,0.05,0.84,0.84,,0.84,0.05,0.05,0.84,-1.54,0.84,-0.75,1.63,-1.54,0.05,1.63,0.84,,1.63,,1.63,,-0.75,,-0.75,,0.84,-1.94,,,1.63,,,,-1.54,0.84,,0.84,,0.84,,0.05,,0.84,,,0.05,,,1.63,,,0.84,
joshuadysart,-0.23,-0.23,,,0.45,,,,-0.23,-0.23,,-0.91,,,1.12,,,,,-0.91,-0.23,-0.91,,,-0.91,,-0.91,,-0.91,-1.58,-0.91,-0.23,,-0.23,,,-0.23,,,,,1.12,,,,,,,,,-0.23,,,,,,,,,,,,,,
ttyllucy,1.31,0.25,0.25,-2.38,,0.25,0.25,1.31,1.83,0.78,0.25,1.83,,0.78,,-0.27,,,0.25,-0.27,0.25,-0.8,-0.27,0.25,0.25,,-0.8,,,0.25,0.78,1.83,0.25,0.25,0.25,,,,,,,1.83,,,,,1.31,1.31,,0.78,0.78,1.83,0.78,,1.31,,,,,,0.78,0.78,,0.78,
eclectic_em,-0.32,,-1.31,-1.8,1.17,-0.81,,0.18,1.17,,,1.17,,,-0.32,,,0.18,,,,,,,0.67,,,,0.67,0.67,0.67,1.17,0.18,-0.81,0.67,,1.17,0.67,-0.81,1.17,0.18,0.18,,1.66,0.67,1.17,0.18,1.66,0.67,1.17,1.17,1.66,1.66,,1.66,,-0.32,1.17,1.17,,1.17,1.66,,1.66,0.18
denduffy,0.8,-0.2,0.8,,0.3,0.3,,1.8,-0.2,0.3,-1.2,-0.2,,0.8,0.8,,1.3,0.8,,-0.2,0.8,-2.2,-0.2,,0.8,-0.7,0.3,-1.7,-0.2,,0.3,1.3,-0.7,1.8,-0.7,,,,-2.2,-0.2,,,,,,0.8,0.8,,0.8,,1.3,,,,,,,,,0.8,,,,,
bcrosser,,,,,,,,,1.82,,,,,,0.71,,,0.71,,,,0.71,,,,,,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,1.82,,,,0.16,,,,,-0.4,
bubbleboy,,1.5,,-1.65,,-0.47,,,,,,1.89,,,1.5,,-1.26,-0.08,,1.1,,-0.47,,,0.71,,,,,-0.47,,,1.5,-0.08,,,1.5,1.1,0.31,1.1,,1.89,,1.89,-0.47,1.1,1.1,1.5,1.5,1.1,1.1,1.89,1.89,0.31,1.89,1.89,,,,1.5,1.89,,-0.87,,0.71
lifewithnopants,,,,,,,,,,,,,,,,,0.54,0.54,,,-0.03,,,,,-1.18,,,,-1.18,,0.54,-2.33,-0.61,-1.76,-0.61,,-0.03,,-1.76,-0.03,-0.03,,,,0.54,-0.03,1.11,-0.03,,,0.54,-2.33,,-1.18,,-0.03,-0.61,,,,,,,
dirtgrub,,,,,,-0.2,,,,,,1.51,,,1.51,,,,,,,-0.62,,,,,,,0.23,,,1.51,,,-0.2,,,0.66,-1.05,,,0.66,,1.09,,1.09,1.09,,1.09,0.23,1.09,1.09,,0.66,0.66,0.66,0.66,-0.62,,0.66,,0.66,,1.51,1.09
hanklay,1.24,0.67,,,0.67,,,1.81,1.24,1.24,0.1,,1.24,1.24,1.24,0.1,1.81,,,,,,,,1.81,,,,,,,1.81,1.24,1.81,,,,,,,,,,,,,,1.81,,,1.81,1.24,,,,,0.67,,,,,,,,
psychopike,,,,,,,,0.29,1.27,1.27,,,,,0.78,,,,,,,,,,-0.2,,,,,,0.78,,,-0.2,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,
ashonfilm,1.29,1.29,1.75,-1.92,0.83,-0.54,0.38,1.75,1.29,0.83,0.83,0.38,-0.08,1.75,0.83,1.75,1.29,-0.08,-0.08,0.83,0.83,0.83,0.38,-0.54,1.75,0.83,1.75,0.38,0.38,-1.46,0.38,1.75,1.75,1.75,0.83,-1.46,0.83,0.83,-0.08,-1.46,0.83,,-0.08,0.83,,0.83,1.29,1.75,1.75,0.83,1.75,0.83,1.75,,1.75,,1.75,0.83,0.83,,0.38,,0.83,0.83,
clockworkking,1.31,0.76,1.31,-0.89,0.21,0.21,-0.89,1.31,1.31,1.31,0.21,1.86,,1.86,0.76,,1.31,0.21,0.21,0.21,0.21,-0.34,-0.34,0.76,1.86,-0.34,1.31,-0.34,0.21,0.76,0.76,,,0.76,,-0.34,,0.76,0.21,,,,,,,1.31,1.31,1.31,,0.76,,1.31,1.86,,0.76,,0.76,-0.89,,0.21,1.86,,1.31,,
dodi_,,0.74,0.2,0.2,,,,0.74,,,0.2,1.28,1.28,,0.74,,1.28,-0.33,0.74,0.2,0.2,-1.41,0.74,0.74,1.28,0.2,1.28,-0.33,,0.74,0.74,1.28,0.74,-0.33,0.74,-0.33,,0.74,-0.33,,,1.28,,0.2,-0.33,1.28,1.28,,0.74,1.28,0.74,0.74,,,1.28,,1.28,,,0.74,1.28,0.2,,0.74,0.74
michaelhaneke,-0.41,1.08,,,,,0.09,0.09,-2.39,0.58,-0.41,-1.89,1.08,,0.58,0.58,-1.4,-0.9,-0.9,-0.41,-1.4,-1.89,,-1.89,-1.4,,0.58,,,0.58,,1.57,,-1.89,,-0.9,1.08,0.09,-2.39,0.58,-0.41,1.08,1.08,2.07,,1.57,1.08,0.09,-0.9,-1.4,-0.9,1.57,-0.41,1.08,1.57,,0.09,-1.89,,-0.41,2.07,1.08,1.57,-0.41,0.09
therealmcavoy,0.73,,,,-1.24,,,-0.25,-1.24,-1.24,,,,,-0.25,,-0.25,,,-0.25,0.73,,,,-0.25,,,,,,,0.73,,1.71,,,,-4.18,,,,,,,,-0.25,0.73,,0.73,,,,,,,,,,,,,,,,
cinebro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naughty,,1.26,,1.7,1.7,0.39,,0.82,1.26,,,,,,1.7,1.7,,,0.82,,,0.39,,,0.82,,-0.05,,0.39,,,,,,,,1.7,,-0.05,,,-0.05,,0.39,0.39,-0.05,0.82,,0.82,0.82,-0.05,0.39,,0.39,,-0.49,,,0.82,,1.7,1.7,0.82,0.82,
erinlindsayy,0.85,,,,,0.85,,,,,,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,1.4,,,,
amyelliot,,,,,,,,,,0.64,0.64,1.46,,,,,,,,,0.64,-0.18,,,,,,0.23,,-1.0,,1.46,,,,,,0.64,,0.64,,1.05,,,,1.46,,1.46,,0.23,,,1.46,,1.46,,1.46,,,,,,,,
mjthornton,,,,,,,,,,,,,,,,,2.07,0.84,,,,,0.84,,2.07,,,,1.66,,,0.43,1.66,,,,,2.07,0.02,,,,,,,,,,,,,-1.62,-1.21,,0.84,,,,,1.66,,0.84,-0.8,,
samimcknnn,1.95,,,,,0.87,,-0.2,,0.87,,,,-0.2,1.41,,0.33,,,,,-2.35,,,-0.74,,,,,0.33,1.41,1.95,0.87,,,,,0.33,-0.74,,,,,,-2.89,,,,0.33,,,1.41,,,,,,,,,,,,-0.2,
mundof,1.51,0.94,0.94,1.51,0.94,1.51,1.51,0.38,2.07,1.51,0.94,2.07,0.94,1.51,0.94,0.94,-1.3,1.51,-0.74,0.94,-1.3,0.94,0.38,0.94,0.94,-1.3,1.51,0.94,0.38,1.51,,2.07,-0.18,1.51,0.94,-2.99,1.51,0.94,0.94,,-0.74,2.07,0.94,2.07,0.94,-0.74,0.94,1.51,-1.3,1.51,,0.38,2.07,0.94,0.94,0.94,0.94,0.94,1.51,-0.18,0.94,1.51,1.51,1.51,0.94
alanis,,,,,,,,,0.74,,,0.74,,,,,,,-0.89,0.74,,,,,,,-1.7,,,-0.07,,1.55,0.74,1.55,-0.07,,,-1.7,-1.7,,,0.74,0.74,,,,0.74,,,,-0.07,,,-0.07,,-1.7,,,-0.07,,1.55,,0.74,,
elisavetkei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,-0.33,,,0.19,,0.7,0.7,0.7,1.73,1.73,0.19,1.22,1.73,,,0.7,-0.33,,,,,,,,1.73,1.73,0.7,1.73,
emmariguana,,,,-1.37,0.92,1.3,,,0.53,,,0.53,,0.15,,,,,,,-0.23,,,,-0.23,,,,,-1.76,,0.92,0.53,,0.92,,0.92,0.53,0.53,0.53,,0.53,,,-0.99,-0.61,,-0.23,0.53,0.53,,0.92,-0.61,0.53,,,,,,-0.99,0.92,,,0.92,
annaswnsn,-0.3,0.24,1.33,-2.48,0.78,-0.3,0.24,1.33,-0.3,1.33,0.24,-0.3,,0.78,0.78,-0.85,1.33,0.78,-0.85,,,,,,0.78,0.78,-0.3,,0.78,-1.93,,,0.78,1.33,-2.48,0.24,-0.3,0.78,,0.78,0.78,-0.3,0.78,,,1.87,0.78,1.87,1.33,0.78,-0.3,,1.87,0.78,0.78,0.78,,,,,1.33,,,,
andregps,1.18,0.68,1.18,-1.3,0.68,0.19,-0.8,,1.67,1.18,-0.31,,,-0.31,1.67,,,,,,,,,,1.18,,,,,,,,,,,,,,,,,1.18,,,,,,,,,,,,,,,,,,,,,,,
codymonster91,1.65,1.06,0.47,0.47,1.06,1.06,1.06,1.65,1.06,0.47,-0.12,1.06,-0.12,0.47,1.06,1.06,1.65,0.47,1.06,1.65,1.06,-0.71,0.47,1.06,1.06,0.47,1.65,0.47,0.47,-0.12,1.06,2.24,-0.12,1.06,-0.71,-0.71,1.06,1.06,-1.29,1.06,0.47,0.47,1.65,-0.12,-0.12,1.65,1.06,0.47,1.06,0.47,1.65,1.06,1.65,,1.65,,1.06,,-0.12,,1.65,,,2.24,
belledejour,1.47,-0.16,0.38,,,0.38,,0.38,-0.16,,,-1.79,,1.47,-0.71,,0.92,0.92,,0.38,0.38,-2.34,,-0.71,0.38,0.38,,,,,,0.92,,,,,,,,,,,,-0.16,,0.92,0.92,1.47,0.38,-0.71,,0.38,1.47,,0.38,,,,-0.16,,,0.38,0.92,,
querelle,0.74,,,-0.61,,0.29,-0.61,0.29,1.19,,,0.74,,0.29,0.74,0.29,-1.96,-1.96,,0.74,,-1.51,,,,,,,0.29,,,1.64,,-0.61,,,0.29,0.74,-1.96,-0.16,,1.64,-0.16,1.64,-1.51,2.09,1.19,2.09,-0.16,1.19,,2.09,-0.16,1.19,2.09,1.19,1.19,-0.16,-0.16,1.19,1.19,1.19,2.09,1.64,1.19
jvince,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,1.29,,1.29,,0.84,1.29,-0.05,,,0.39,,1.29,,,,,,-0.5,,0.84,0.84,,,,,
jhilke,1.78,1.28,1.28,0.28,0.28,0.28,,0.78,1.28,1.78,0.78,1.78,2.28,1.28,1.78,0.28,1.78,0.78,1.78,0.78,1.78,0.28,,1.28,1.28,0.28,1.78,1.78,-0.22,1.78,1.28,1.28,2.28,-0.22,0.78,1.28,1.28,0.78,1.28,1.28,0.28,-0.22,-0.22,0.78,0.78,-0.22,1.78,-0.22,0.28,1.28,1.28,0.78,1.28,1.28,1.78,0.28,0.78,1.28,1.28,1.78,1.78,1.28,1.28,,1.28
joereid,0.8,0.8,,,,,,1.39,1.39,0.8,0.8,0.8,,1.39,1.39,1.39,-0.38,0.21,,1.39,1.39,-1.55,-0.38,0.8,0.8,0.8,1.39,0.8,-1.55,0.8,0.8,1.98,0.21,0.8,0.8,-0.96,0.8,0.8,-0.38,1.39,0.8,1.39,-0.38,0.21,0.8,0.8,,1.98,0.8,-0.38,-0.38,,,,,,,,,,,,,,
plzmrkennedy,1.0,,,,,,-0.61,-0.61,1.54,1.0,,,,-0.08,,0.46,,,1.0,-0.08,,-0.61,-0.08,-0.61,-0.61,-0.61,1.54,-1.15,,2.08,1.54,2.08,-0.08,-1.15,1.0,,2.08,,,,,2.08,0.46,,,2.08,1.54,,,1.0,,0.46,2.08,,0.46,,,,,,,,2.08,-0.08,
loomis5678,1.41,0.84,,-2.0,,0.27,,1.98,1.41,1.41,,1.98,,0.84,,,0.84,-0.3,,0.84,0.84,0.27,,,1.98,-1.43,,,,0.84,0.84,,,0.84,0.84,,,1.41,,,,,,,,1.41,,,1.98,0.84,1.98,,1.41,,,,,,,,1.98,,,1.41,
davert22,,,,,,-0.02,,1.11,1.68,,,1.11,,0.55,0.55,-2.3,1.68,-0.02,,,,0.55,1.11,,1.11,,0.55,,0.55,-0.02,1.11,0.55,1.11,1.11,0.55,,,-0.02,,1.68,,,,,,,,,,,,,,,,,,,,,0.55,,,,
mirandahobbes,0.8,0.34,-0.58,-2.41,1.26,0.8,-0.12,1.26,-1.95,,0.34,1.72,0.34,0.8,1.72,1.26,,,0.8,-0.12,0.8,-0.12,-0.12,1.72,,,1.72,-1.5,,,,,,,1.72,,1.26,0.8,,,0.8,,,0.8,-1.04,,1.26,,,,,1.72,,,1.72,,,-1.95,,,,,,0.8,
slim,,0.53,1.0,,,1.47,,0.07,,0.53,,0.53,,0.53,-0.87,,1.47,,1.47,1.0,0.53,-0.87,,1.0,0.07,-0.87,-0.4,,0.53,,0.53,1.0,1.47,-0.4,,-0.4,1.47,1.0,,,,,,0.53,-2.27,-0.4,1.47,,,,-0.4,0.53,,,1.47,,1.0,,,,1.0,,-0.87,,
moviemaestro,1.62,1.62,1.62,0.32,1.62,,-0.32,1.62,2.27,1.62,1.62,1.62,1.62,1.62,1.62,,0.97,0.97,,1.62,0.97,,2.27,1.62,0.97,0.32,1.62,0.97,0.97,0.97,0.32,2.27,1.62,1.62,0.97,0.97,0.97,0.97,0.97,0.97,0.97,1.62,,2.27,1.62,0.97,2.27,1.62,0.97,0.32,-1.62,1.62,1.62,0.97,1.62,0.97,0.97,1.62,1.62,1.62,0.97,1.62,2.27,2.27,0.97
kevin_robbins,0.69,,1.16,,1.64,1.16,,1.64,1.64,1.16,0.69,1.16,,,,0.69,0.69,0.69,,,1.16,0.69,,,1.64,,1.64,1.64,-0.27,0.21,,1.64,0.21,-0.27,1.64,1.64,,1.16,,,,,,,,,1.16,,,0.69,1.16,1.64,1.16,0.69,,1.64,,,,,1.64,1.16,,,
damooney,-0.14,0.79,0.79,0.79,-0.14,-0.14,-0.14,1.71,-0.14,-0.14,0.79,1.71,-0.14,0.79,0.79,-0.14,-0.6,0.32,0.79,0.79,0.79,-1.06,0.79,-0.14,0.79,0.79,-0.14,0.32,-0.14,0.79,0.79,0.79,0.79,1.25,-0.6,-0.6,0.79,0.79,-1.06,,-0.14,0.79,-0.14,0.79,1.25,0.32,1.71,0.32,1.71,1.25,0.79,,1.71,-0.14,,,,-0.14,,0.79,1.71,,,1.71,
raimibaby,,,,,,,,0.93,,1.96,,-0.1,,,,,0.93,-0.62,,,-0.62,-0.62,,0.41,,,,,,,,1.96,,,,,,,,,,0.93,,,,,,,,0.41,,,,0.93,,,,,,,,,,-0.1,
_isocertified,1.05,1.05,,,,1.52,,1.05,,1.52,,1.52,,,,,1.52,,1.05,,,-0.38,,,,,,,,1.05,1.05,,,,1.52,,,0.57,,0.57,,,,,,,0.57,0.57,,0.1,,,1.52,1.52,,,,,,,,,,1.05,
chrisemza,1.92,1.43,1.92,-1.05,1.43,0.44,0.44,1.92,1.92,1.43,0.93,1.92,0.93,0.93,1.43,0.93,0.44,-0.06,0.93,0.93,-0.06,-0.55,0.44,-0.55,1.43,0.44,1.43,-0.06,0.44,0.93,0.93,1.92,0.93,1.43,0.93,-0.06,1.43,-0.06,-1.05,1.43,0.44,1.43,0.93,1.92,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,,1.43,0.44,1.43,0.44,1.92,1.43,1.43,1.92,1.43,1.43,1.43
vanityrex,0.88,0.39,0.88,-0.1,0.88,0.39,-0.1,1.37,1.37,1.37,0.39,1.86,,0.88,0.39,0.39,,0.88,0.39,0.88,0.88,-1.57,,0.39,-0.1,-1.57,0.88,-1.57,0.88,0.88,0.39,1.86,0.88,-1.08,0.88,-2.06,0.88,0.88,,0.39,0.88,0.88,0.39,1.86,0.39,1.86,0.88,-0.1,0.39,0.88,-0.1,1.86,1.86,1.37,1.37,0.39,1.37,-0.1,0.39,0.88,0.88,1.86,,0.88,
kurdt,,,,,,,,1.1,,1.1,,,,,,,,,1.1,,1.1,,,,,,1.58,,,1.1,,1.58,0.61,-0.84,1.1,,-0.36,0.61,,0.61,0.13,-0.36,-1.33,0.61,-0.84,1.1,1.1,0.61,1.1,0.61,1.1,0.61,1.58,,0.61,-0.36,0.61,0.61,0.61,,1.1,0.61,,0.61,-0.36
travis_k,,-1.24,-0.27,,,,,1.18,,0.7,,,,-0.27,-0.27,,0.7,,,,,,,,0.21,,,,,,,0.7,-0.27,,,,,,,,,,0.21,,,,,,,,0.7,,-0.27,,,,,-0.27,,-0.76,,,,,
belial_carboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vadekawa,-0.38,,,,-1.37,,,0.61,,0.12,,-0.38,-1.37,1.6,-1.37,,-1.37,-1.37,,-0.38,-0.38,,,-0.87,0.61,0.61,-0.87,,,-0.87,0.12,0.61,,-0.87,-1.86,-2.36,-1.37,0.61,-2.36,,0.12,-0.38,0.12,-0.38,,0.61,1.11,0.61,-0.38,,0.12,1.6,0.12,,0.61,,0.12,0.61,-0.87,-0.38,0.12,1.11,,0.61,
isaacfeldberg,,-0.23,,,,-0.23,,1.11,,,,0.66,-1.12,-1.12,0.21,-0.68,0.66,,-0.68,,-0.23,-2.02,-0.68,,1.11,-0.68,0.21,-0.23,0.21,-0.68,-0.23,1.11,-1.57,0.66,,,0.66,,,,,0.66,1.55,1.11,,0.21,,1.11,1.11,,,,,,,,,,,,1.55,,,1.55,
maneleeo,1.51,0.97,1.51,-1.75,,,,1.51,2.05,1.51,0.42,1.51,,1.51,1.51,0.97,0.97,-0.12,0.42,0.97,1.51,0.42,-0.12,0.97,1.51,0.97,0.97,-0.12,-0.12,0.42,0.97,1.51,0.97,2.05,0.42,0.42,2.05,0.42,-0.66,0.42,0.97,1.51,1.51,1.51,,-0.12,0.42,1.51,1.51,0.97,0.42,0.97,,0.42,,0.42,,0.97,0.97,0.42,2.05,,0.97,2.05,0.97
samkohn,,,,,,,,1.82,1.82,1.35,0.41,0.41,,,1.82,,0.88,,0.41,0.88,0.41,-1.48,,,0.88,,0.88,-0.54,0.41,0.41,0.88,1.82,,,,,,,,0.88,,,,,,,1.35,1.35,,,,,0.88,,,,,,,,,,,,
naked_airplane,,,,-1.37,,0.55,,-0.73,,1.83,,0.55,1.19,,1.83,0.55,0.55,-0.09,1.83,,-0.73,-0.73,0.55,,-0.09,-0.09,,1.19,0.55,1.19,-0.73,0.55,1.19,1.19,-0.09,0.55,0.55,1.19,-0.09,1.83,0.55,1.19,0.55,1.19,0.55,0.55,1.19,1.19,1.19,-0.73,1.19,1.19,2.47,0.55,1.19,0.55,1.19,-0.09,1.19,,,,,,
adamnotsandler,1.92,1.39,1.39,-1.77,1.92,0.86,-0.72,1.92,1.92,1.39,0.86,,0.86,0.86,1.39,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39
herescathal,1.52,0.92,1.52,-2.1,0.31,-0.89,0.31,2.12,1.52,0.92,0.92,1.52,0.92,0.92,0.92,-0.29,1.52,0.92,1.52,0.31,0.31,0.92,0.31,0.92,1.52,0.31,-0.29,2.12,0.92,2.12,1.52,0.92,1.52,1.52,0.92,1.52,0.92,0.31,0.92,0.92,0.31,0.92,,0.92,0.92,0.92,0.92,0.31,1.52,0.31,1.52,-0.89,0.92,0.92,-0.29,1.52,2.72,0.92,,1.52,2.12,2.12,0.92,1.52,0.31
eviibag,-0.5,0.1,0.69,-1.69,0.69,0.1,0.69,1.29,,0.69,-0.5,0.69,,0.69,0.69,0.69,1.29,0.1,-0.5,1.88,1.29,-1.1,0.1,0.1,0.1,0.69,1.29,0.1,,-0.5,0.69,1.88,1.29,-0.5,0.1,-1.1,1.88,0.69,-2.29,1.88,0.69,1.88,1.29,1.88,-0.5,1.88,1.88,,1.88,0.69,1.88,1.88,1.88,,0.69,0.69,0.69,-0.5,0.1,1.29,1.88,1.29,0.1,,
notannafaris,1.25,0.22,-0.3,-1.85,-0.3,-0.81,-0.3,0.73,1.76,1.76,-0.3,-0.3,0.22,0.73,1.25,0.73,0.73,0.22,0.73,1.25,-0.3,-0.3,0.22,-1.33,1.25,1.25,1.76,0.73,0.73,1.76,0.73,1.76,-0.3,1.76,0.73,,,0.73,,,,,,,,1.76,1.76,1.25,0.73,1.25,1.25,,,,1.76,,,,,,1.76,,,1.25,
cinemonster,,,0.27,,,,,0.91,,,0.27,,,1.55,0.91,,0.91,0.27,,,0.91,-1.01,0.91,,,0.27,,-0.37,-0.37,0.91,,1.55,,-0.37,0.91,0.27,,0.91,-1.01,,,,,0.27,0.27,,0.27,,1.55,,0.91,0.91,0.27,0.27,1.55,-0.37,0.91,0.91,-0.37,0.91,1.55,0.27,,0.27,0.91
